,ZIP,MSA,AREA,OCCUPATION,GROUP,TOTAL EMPLOYMENT,JOBS PER 1000,LOCATION QUOTIENT,ANNUAL MEAN,ANNUAL MEDIAN
2117,33493,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,680,0.27,0.63,"116,630","118,800"
2118,33496,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,507,900",1000.0,1.0,"52,970","38,690"
2119,33496,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"58,580",23.36,0.71,"84,950","77,630"
2120,33496,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,680,0.27,0.63,"116,630","118,800"
2121,33497,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,507,900",1000.0,1.0,"52,970","38,690"
2122,33497,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"58,580",23.36,0.71,"84,950","77,630"
2123,33497,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,680,0.27,0.63,"116,630","118,800"
2124,33498,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,507,900",1000.0,1.0,"52,970","38,690"
2125,33498,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"58,580",23.36,0.71,"84,950","77,630"
2126,33498,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,680,0.27,0.63,"116,630","118,800"
2127,33499,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,507,900",1000.0,1.0,"52,970","38,690"
2128,33499,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"58,580",23.36,0.71,"84,950","77,630"
2129,33499,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,680,0.27,0.63,"116,630","118,800"
2130,73301,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2131,73301,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2132,73301,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2133,73344,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2134,73344,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2135,73344,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2136,76527,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2137,76527,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2138,76527,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2139,76530,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2140,76530,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2141,76530,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2142,76537,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2143,76537,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2144,76537,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2145,76573,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2146,76573,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2147,76573,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2148,76574,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2149,76574,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2150,76574,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2151,76578,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2152,76578,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2153,76578,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2154,78602,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2155,78602,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2156,78602,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2157,78610,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2158,78610,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2159,78610,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2160,78612,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2161,78612,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2162,78612,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2163,78613,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2164,78613,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2165,78613,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2166,78615,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2167,78615,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2168,78615,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2169,78616,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2170,78616,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2171,78616,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2172,78617,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2173,78617,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2174,78617,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2175,78619,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2176,78619,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2177,78619,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2178,78620,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2179,78620,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2180,78620,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2181,78621,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2182,78621,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2183,78621,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2184,78622,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2185,78622,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2186,78622,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2187,78626,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2188,78626,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2189,78626,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2190,78627,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2191,78627,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2192,78627,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2193,78628,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2194,78628,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2195,78628,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2196,78630,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2197,78630,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2198,78630,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2199,78633,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2200,78633,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2201,78633,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2202,78634,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2203,78634,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2204,78634,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2205,78640,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2206,78640,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2207,78640,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2208,78641,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2209,78641,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2210,78641,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2211,78642,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2212,78642,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2213,78642,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2214,78644,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2215,78644,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2216,78644,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2217,78645,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2218,78645,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2219,78645,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2220,78646,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2221,78646,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2222,78646,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2223,78648,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2224,78648,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2225,78648,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2226,78650,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2227,78650,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2228,78650,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2229,78651,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2230,78651,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2231,78651,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2232,78652,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2233,78652,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2234,78652,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2235,78653,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2236,78653,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2237,78653,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2238,78655,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2239,78655,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2240,78655,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2241,78656,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2242,78656,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2243,78656,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2244,78659,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2245,78659,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2246,78659,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2247,78660,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2248,78660,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2249,78660,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2250,78661,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2251,78661,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2252,78661,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2253,78662,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2254,78662,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2255,78662,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
2256,78664,12420.0,"Austin-Round Rock, TX",All Occupations,total,"1,054,230",1000.0,1.0,"57,830","44,020"
2257,78664,12420.0,"Austin-Round Rock, TX",Computer and Mathematical Occupations,major,"71,170",67.506,2.05,"93,190","88,460"
2258,78664,12420.0,"Austin-Round Rock, TX","Data Scientists and Mathematical Science Occupations, All Other",detailed,550,0.523,1.22,"107,990","107,060"
